time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-15 00:00:00+00:00,,,90,19
2025-04-16 00:00:00+00:00,,,40,16
2025-04-17 00:00:00+00:00,,,24,11
2025-04-18 00:00:00+00:00,6.0,5.0,32,12
2025-04-19 00:00:00+00:00,2.0,2.0,22,12
2025-04-20 00:00:00+00:00,3.0,3.0,30,8
2025-04-21 00:00:00+00:00,1.0,1.0,18,10
2025-04-22 00:00:00+00:00,,,46,13
2025-04-23 00:00:00+00:00,,,53,17
2025-04-24 00:00:00+00:00,,,66,17
2025-04-25 00:00:00+00:00,1.0,1.0,59,20
2025-04-26 00:00:00+00:00,,,59,15
2025-04-27 00:00:00+00:00,2.0,1.0,45,12
2025-04-28 00:00:00+00:00,2.0,1.0,129,35
