time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-19 00:00:00+00:00,2.0,2.0,22,12
2025-04-20 00:00:00+00:00,3.0,3.0,30,8
2025-04-21 00:00:00+00:00,1.0,1.0,18,10
2025-04-22 00:00:00+00:00,,,46,13
2025-04-23 00:00:00+00:00,,,53,17
2025-04-24 00:00:00+00:00,,,66,17
2025-04-25 00:00:00+00:00,1.0,1.0,59,20
2025-04-26 00:00:00+00:00,,,59,15
2025-04-27 00:00:00+00:00,2.0,1.0,45,12
2025-04-28 00:00:00+00:00,2.0,1.0,133,35
2025-04-29 00:00:00+00:00,,,178,36
2025-04-30 00:00:00+00:00,1.0,1.0,61,18
2025-05-01 00:00:00+00:00,,,92,27
2025-05-02 00:00:00+00:00,3.0,3.0,121,27
