time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-28 00:00:00+00:00,3.0,3.0,15,5
2025-06-29 00:00:00+00:00,1.0,1.0,20,6
2025-06-30 00:00:00+00:00,1.0,1.0,43,10
2025-07-01 00:00:00+00:00,4.0,3.0,47,10
2025-07-02 00:00:00+00:00,3.0,1.0,16,6
2025-07-03 00:00:00+00:00,2.0,2.0,21,5
2025-07-04 00:00:00+00:00,2.0,2.0,37,12
2025-07-05 00:00:00+00:00,4.0,4.0,28,9
2025-07-06 00:00:00+00:00,1.0,1.0,50,13
2025-07-07 00:00:00+00:00,2.0,2.0,75,14
2025-07-08 00:00:00+00:00,1.0,1.0,29,8
2025-07-09 00:00:00+00:00,1.0,1.0,15,4
2025-07-10 00:00:00+00:00,,,2,1
2025-07-11 00:00:00+00:00,,,10,5
