time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-29 00:00:00+00:00,2.0,2.0,8,5
2025-08-30 00:00:00+00:00,1.0,1.0,9,4
2025-08-31 00:00:00+00:00,,,36,9
2025-09-01 00:00:00+00:00,,,14,5
2025-09-02 00:00:00+00:00,,,13,4
2025-09-03 00:00:00+00:00,1.0,1.0,60,8
2025-09-04 00:00:00+00:00,,,30,8
2025-09-05 00:00:00+00:00,3.0,3.0,50,13
2025-09-06 00:00:00+00:00,1.0,1.0,35,7
2025-09-07 00:00:00+00:00,2.0,2.0,38,12
2025-09-08 00:00:00+00:00,1.0,1.0,19,6
2025-09-09 00:00:00+00:00,1.0,1.0,10,4
2025-09-10 00:00:00+00:00,,,3,2
2025-09-11 00:00:00+00:00,,,7,4
