url_path,views_total,views_unique
/mcmarius/pbd,8,5
/mcmarius/pbd/blob/master/laboratoare.md,8,4
/mcmarius/pbd/tree/master/scripts/hr,2,2
/mcmarius/pbd/blob/master/diverse.md,1,1
/mcmarius/pbd/blob/master/rezumat.md,1,1
/mcmarius/pbd/blob/master/scripts/hr/oracle_23_hr_insert.sql,1,1
