url_path,views_total,views_unique
/mcmarius/pbd,10,8
/mcmarius/pbd/activity,1,1
/mcmarius/pbd/blob/master/laboratoare.md,1,1
/mcmarius/pbd/blob/master/scripts/hr/oracle_hr_create.sql,1,1
/mcmarius/pbd/tree/master/scripts/hr,1,1
