time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-30 00:00:00+00:00,2.0,1.0,,
2024-01-02 00:00:00+00:00,,,10.0,4.0
2024-01-03 00:00:00+00:00,1.0,1.0,4.0,1.0
2024-01-04 00:00:00+00:00,,,20.0,3.0
2024-01-05 00:00:00+00:00,,,8.0,3.0
2024-01-06 00:00:00+00:00,,,9.0,2.0
2024-01-07 00:00:00+00:00,,,5.0,2.0
2024-01-08 00:00:00+00:00,,,41.0,5.0
2024-01-09 00:00:00+00:00,,,20.0,4.0
2024-01-10 00:00:00+00:00,,,6.0,2.0
2024-01-11 00:00:00+00:00,,,13.0,5.0
