time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,,,2,1
2024-03-20 00:00:00+00:00,,,7,1
2024-03-21 00:00:00+00:00,,,2,1
2024-03-22 00:00:00+00:00,,,4,2
2024-03-23 00:00:00+00:00,,,3,1
2024-03-24 00:00:00+00:00,,,1,1
