time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-29 00:00:00+00:00,,,4,1
2025-09-30 00:00:00+00:00,,,17,9
2025-10-01 00:00:00+00:00,,,10,10
2025-10-02 00:00:00+00:00,,,2,2
2025-10-03 00:00:00+00:00,,,7,3
2025-10-04 00:00:00+00:00,,,2,2
