time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-08 00:00:00+00:00,,,21,4
2025-01-09 00:00:00+00:00,,,13,4
2025-01-10 00:00:00+00:00,,,7,2
2025-01-11 00:00:00+00:00,,,21,5
2025-01-12 00:00:00+00:00,1.0,1.0,12,7
2025-01-13 00:00:00+00:00,,,135,20
2025-01-14 00:00:00+00:00,,,81,22
2025-01-15 00:00:00+00:00,,,11,4
2025-01-17 00:00:00+00:00,,,2,2
2025-01-19 00:00:00+00:00,,,2,1
